ID_x,module-id,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Crack,Contact,Corrosion,Interconnect,sinton_iv_id,Sample_ID,Batch_ID,Measurement_Date-Time,date_y,time_y,load_voltage,reference_constant,voltage_temperature_coefficient,temperature-offset,setpoint-initial,step-size-one,step-size-switch,step-size-two,setpoint-isc-voltage,pulse-wait-time,pulse-wait-time-voc,pulse-length,pulse-wait-time-voc-length,ID_y,User_ID,txt_filename,mfr_filename,Isc_(A),Voc_(V),Imp_(A),Vmp_(V),Pmp_(W),FF_(percent),Efficiency_(percent),Rsh_(ohm),Rs_(ohm),Jsc_(A/cm2),Voc_(V/cell),Jmp_(A/cm2),Vmp_(V/cell),Pmp_(W/cm2),Cell_Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),ILoad_(A),VLoad_(V),FFLoad_(percent),PLoad_(W),EffLoad_(percent),RsLoad_(ohm),JLoad_(A/cm2),VLoad_(V/cell),PLoad_(W/cm2),Cell_EffLoad_(percent),RsLoad_(ohm-cm2),Rs_Modulation_(ohm-cm2),Measured_Temperature_(C),Total_Test_Time_(s),pJmp_(A/cm2),pVmp_(V/cell),pPmp_(W/cm2),pFF_(percent),pEfficiency_(percent),n_at_1_sun,Jo1_(A/cm2),Jo2_(A/cm2),Jo_at_Vmp_(fA/cm2),Jo_at_Voc_(fA/cm2),Lifetime_at_Vmp_(us),Doping_(cm-3),Measured_Resistivity_(Ohm-cm),Measured_Thickness_(cm),Max_Intensity_(suns),Intensity_@_flash_cutoff_(suns),V_at_Isc_(V),dV/dt,V_Pad_0_(V),Capacitance_(uF/cm2),Pmp_Error_due_to_Capacitance_(percent),Pm/Pe,Total_IV_Curve_Loss_(percent),BulkSRH_AND_Jo_Power_Loss_(percent),Rs_Power_Loss_(percent),Rsh_Power_Loss_(percent),Richter_Limit_Efficiency_(percent),Delta_Power_per_(fA/cm2)_at_pVmp_(percent),Dark_Break_Interpolated,Calibration,Resistivity_(ohm-cm),Analysis_Resistivity_(ohm-cm),Sample_Type,Thickness_(cm),Cell_Area_(cm2),Total_Area_(cm2),Number_of_Cells_per_String,Number_of_Strings,Temperature_(C),Intensity_(suns),Analysis_Type,Nominal_Load_Voltage_(mV/cell),Rs_Modulation_Target_(ohm-cm2),Reference_Constant_(V/sun),Voltage_Temperature_Coefficient_(mV/C),Temperature_Offset_(C),Power_per_Sun_(W/m2),Conductivity_Modulation_(ohm-cm2/V),Auger_Coefficient,Band_Gap_Narrowing,Fit_Method,Carrier_Density_Center_Point_(cm-3),Percent_Fit,Lower_Bound_(cm-3),Upper_Bound_(cm-3),Rsh_Lifetime_Correction,Rsh_Measurement_Method,SunsVoc_Rsh_Voltage_(V),Do_Dark_Break_Measurement,Temperature_Measurement_Method,Number_of_dRsh_Points,dRsh_Output_Vlimit_(V),Current_Transfer,Voltage_Transfer,Temperature_Transfer,Final_Bin,Bin_Index,Do_Doping_Measurement,Doping_Sample_Time_(us),Doping_Measurement_Length_(us),Measurement_Type,Comments,Measurement_Date-Time_String,Software_Version,Recipe_Filename,Forward_Dark_IV_Interpolated?,Doping_Calibration_Factor_(V/sun),Vmp_Correction_Factor_(percent),Flash_1/e_Decay_Time_(ms),Missed_Flashes,Auger_Method,Photon_Recycling,Photon_Recycling_Equation,module_id,identifier_defect,Measurement_DateTime,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,shattered,serial_number,datetime
,,,,,,,,,,20220129_170600_SHELL_M55_6320427223,,,,,20167.0,20220129_170515_6320427223_01,20220129_SHELL_M55,2022-01-29 17:06:00,20220129.0,170515,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,3000.0,3000.0,15000.0,180000.0,24375.0,DJC,IVT20220129-SHELL_M55-20220129_170515_6320427223_X_01.txt,IVT20220129-SHELL_M55-20220129_170515_6320427223_X_01.mfr,3.108225,21.650132,2.819376,15.969806,45.024887,66.908239,10.649216,1464.165865,1.175013,0.02963,0.601393,0.026877,0.443606,0.011923,11.922701,4266.416646,3.423856,2.819376,15.969806,66.908239,45.024887,10.649216,1.175013,0.026877,0.443606,0.011923,11.922701,3.423856,5.715111,22.044804,90.361013,0.027921,0.521118,0.01455,81.65374,14.550272,0.974686,1.77e-12,2.28e-08,,,0.0,4520000000000000.0,3.129495,,1.154778,0.105602,2.773536,1371.443183,15.969806,2.058635,,,,,17.18026,0.423704,,,0.0,0.0,3.129495,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.855222,0.247326,2.2,-0.6,1000.0,13.55089,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 17:06,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0132,,,,,,,,,,,6320427223.0,2022-01-29 17:06:00
20560.0,F0201-0132,X,3.0,0.025,16.359,1000,9/5,DSLR-CMOS,20220129_170831_SHELL_M55_6320427223_X_3s_0.025A_16.359V.jpg,20220129_170831_SHELL_M55_6320427223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:08:31
20561.0,F0201-0132,X,3.0,0.195,19.238,1000,9/5,DSLR-CMOS,20220129_171014_SHELL_M55_6320427223_X_3s_0.195A_19.238V.jpg,20220129_171014_SHELL_M55_6320427223,5.0765536,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:10:14
20562.0,F0201-0132,X,3.0,0.296,19.795,1000,9/5,DSLR-CMOS,20220129_171036_SHELL_M55_6320427223_X_3s_0.296A_19.795V.jpg,20220129_171036_SHELL_M55_6320427223,15.6007268,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:10:36
20563.0,F0201-0132,X,1.0,1.392,22.204,1000,9/5,DSLR-CMOS,20220129_171057_SHELL_M55_6320427223_X_1s_1.392A_22.204V.jpg,20220129_171057_SHELL_M55_6320427223,3.6113704,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:10:57
20564.0,F0201-0132,X,1.0,2.394,23.385,1000,9/5,DSLR-CMOS,20220129_171113_SHELL_M55_6320427223_X_1s_2.394A_23.385V.jpg,20220129_171113_SHELL_M55_6320427223,2.4899867,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:11:13
20565.0,F0201-0132,X,1.0,3.392,24.327,1000,9/5,DSLR-CMOS,20220129_171128_SHELL_M55_6320427223_X_1s_3.392A_24.327V.jpg,20220129_171128_SHELL_M55_6320427223,0.9397461,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427223.0,2022-01-29 17:11:28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220131_181528_SHELL_M55_6320427223,2022-01-31 18:15:28,0.9868913558333332,0.0026407236897222,0.0455872744722222,0.0077688512111111,0.04662052524825,0.0012998769766666,0.0018537112411111,0.0002017992605,6320427223.0,2022-01-31 18:15:28
,,,,,,,,,,20220129_201000_SHELL_M55_6320427224,,,,,20210.0,20220129_200911_6320427224_01,20220129_SHELL_M55,2022-01-29 20:10:00,20220129.0,200911,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24418.0,DJC,IVT20220129-SHELL_M55-20220129_200911_6320427224_X_01.txt,IVT20220129-SHELL_M55-20220129_200911_6320427224_X_01.mfr,3.109283,21.624965,2.799704,15.941271,44.630845,66.37729,10.556018,1672.358648,1.215065,0.02964,0.600693,0.026689,0.442813,0.011818,11.818358,4873.067282,3.540563,2.799704,15.941271,66.37729,44.630845,10.556018,1.215065,0.026689,0.442813,0.011818,11.818358,3.540563,6.977973,21.120765,49.377893,0.027956,0.520564,0.014553,81.73627,14.552996,0.962494,1.86e-12,2.11e-08,,,0.0,4350000000000000.0,3.249796,,1.168043,0.540314,2.085439,1874.924032,15.941271,2.282763,,,,,17.586753,0.371994,,,0.0,0.0,3.249796,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,5.3821,0.247326,2.2,-0.6,1000.0,16.330565,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 20:10,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0103,,,,,,,,,,,6320427224.0,2022-01-29 20:10:00
,,,,,,,,,,20220129_201100_SHELL_M55_6320427224,,,,,20211.0,20220129_201017_6320427224_02,20220129_SHELL_M55,2022-01-29 20:11:00,20220129.0,201017,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24419.0,DJC,IVT20220129-SHELL_M55-20220129_201017_6320427224_X_02.txt,IVT20220129-SHELL_M55-20220129_201017_6320427224_X_02.mfr,3.112738,21.615815,2.801169,15.933363,44.632042,66.333451,10.556301,1672.61387,1.220161,0.029673,0.600439,0.026703,0.442593,0.011819,11.818674,4873.810971,3.555412,2.801169,15.933363,66.333451,44.632042,10.556301,1.220161,0.026703,0.442593,0.011819,11.818674,3.555412,7.015179,21.17858,49.282756,0.027982,0.520717,0.014571,81.779138,14.570643,0.962406,1.85e-12,2.12e-08,,,0.0,4230000000000000.0,3.336786,,1.16154,0.540445,2.02361,1965.834313,15.933363,2.365561,,,,,17.66231,0.371681,,,0.0,0.0,3.336786,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,5.439194,0.247326,2.2,-0.6,1000.0,17.469009,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 20:11,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0103,,,,,,,,,,,6320427224.0,2022-01-29 20:11:00
,,,,,,,,,,20220129_201300_SHELL_M55_6320427224,,,,,20212.0,20220129_201131_6320427224_01,20220129_SHELL_M55,2022-01-29 20:13:00,20220129.0,201131,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,3000.0,3000.0,15000.0,180000.0,24420.0,DJC,IVT20220129-SHELL_M55-20220129_201131_6320427224_X_01.txt,IVT20220129-SHELL_M55-20220129_201131_6320427224_X_01.mfr,3.113366,21.614415,2.81363,15.82412,44.523227,66.162659,10.530565,1673.547879,1.239107,0.029679,0.6004,0.026822,0.439559,0.01179,11.78986,4876.532568,3.61062,2.81363,15.82412,66.162659,44.523227,10.530565,1.239107,0.026822,0.439559,0.01179,11.78986,3.61062,6.982746,21.258292,90.325419,0.027994,0.520564,0.014573,81.779688,14.572738,0.960411,1.85e-12,2.13e-08,,,0.0,4190000000000000.0,3.367838,,1.158002,0.105049,2.017422,1771.430972,15.82412,2.286084,,,,,18.05436,0.370617,,,0.0,0.0,3.367838,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,5.368325,0.247326,2.2,-0.6,1000.0,16.317805,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 20:13,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0103,,,,,,,,,,,6320427224.0,2022-01-29 20:13:00
20650.0,F0201-0103,X,3.0,0.025,16.525,1000,9/5,DSLR-CMOS,20220129_201446_SHELL_M55_6320427224_X_3s_0.025A_16.525V.jpg,20220129_201446_SHELL_M55_6320427224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:14:46
20651.0,F0201-0103,X,3.0,0.194,19.316,1000,9/5,DSLR-CMOS,20220129_201508_SHELL_M55_6320427224_X_3s_0.194A_19.316V.jpg,20220129_201508_SHELL_M55_6320427224,16.4283321,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:15:08
20652.0,F0201-0103,X,3.0,0.296,19.86,1000,9/5,DSLR-CMOS,20220129_201606_SHELL_M55_6320427224_X_3s_0.296A_19.860V.jpg,20220129_201606_SHELL_M55_6320427224,2.261043,0.0090708,0.0,0.0001759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:16:06
20653.0,F0201-0103,X,1.0,1.392,22.307,1000,9/5,DSLR-CMOS,20220129_201627_SHELL_M55_6320427224_X_1s_1.392A_22.307V.jpg,20220129_201627_SHELL_M55_6320427224,2.7813011,0.0,0.0004847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:16:27
20654.0,F0201-0103,X,1.0,2.394,23.537,1000,9/5,DSLR-CMOS,20220129_201643_SHELL_M55_6320427224_X_1s_2.394A_23.537V.jpg,20220129_201643_SHELL_M55_6320427224,1.9188751,0.0023606,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:16:43
20655.0,F0201-0103,X,1.0,3.392,24.535,1000,9/5,DSLR-CMOS,20220129_201659_SHELL_M55_6320427224_X_1s_3.392A_24.535V.jpg,20220129_201659_SHELL_M55_6320427224,1.1490103,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427224.0,2022-01-29 20:16:59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220131_155853_SHELL_M55_6320427224,2022-01-31 15:58:53,0.9818117438888888,0.0038155883111111,0.0415224486777777,0.0099318580758333,0.0369054914052777,0.0011855198405555,0.0031288303061111,0.0002624036391666,6320427224.0,2022-01-31 15:58:53
,,,,,,,,,,20220129_144100_SHELL_M55_6320427225,,,,,20135.0,20220129_144001_6320427225_01,20220129_SHELL_M55,2022-01-29 14:41:00,20220129.0,144001,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24343.0,DJC,IVT20220129-SHELL_M55-20220129_144001_6320427225_X_01.txt,IVT20220129-SHELL_M55-20220129_144001_6320427225_X_01.mfr,3.103392,21.623013,2.772776,15.753044,43.679667,65.091827,10.331047,1344.540279,1.309895,0.029584,0.600639,0.026433,0.437585,0.011566,11.566483,3917.840981,3.816887,2.772776,15.753044,65.091827,43.679667,10.331047,1.309895,0.026433,0.437585,0.011566,11.566483,3.816887,6.776584,20.547214,49.262132,0.027858,0.520129,0.01449,81.543915,14.489935,0.972037,1.84e-12,2.34e-08,,,0.0,4140000000000000.0,3.402323,,1.169083,0.543565,2.157753,1779.2223,15.753044,2.501794,,,,,18.73628,0.464577,,,0.0,0.0,3.402323,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.891432,0.247326,2.2,-0.6,1000.0,18.102013,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 14:41,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0126,,,,,,,,,,,6320427225.0,2022-01-29 14:41:00
,,,,,,,,,,20220129_144200_SHELL_M55_6320427225,,,,,20136.0,20220129_144107_6320427225_02,20220129_SHELL_M55,2022-01-29 14:42:00,20220129.0,144107,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24344.0,DJC,IVT20220129-SHELL_M55-20220129_144107_6320427225_X_02.txt,IVT20220129-SHELL_M55-20220129_144107_6320427225_X_02.mfr,3.102177,21.621196,2.77353,15.75571,43.69894,65.151521,10.335606,1344.601447,1.308407,0.029573,0.600589,0.02644,0.437659,0.011572,11.571587,3918.019215,3.812553,2.77353,15.75571,65.151521,43.69894,10.335606,1.308407,0.02644,0.437659,0.011572,11.571587,3.812553,6.598574,20.721814,49.383665,0.027845,0.520308,0.014488,81.571945,14.488025,0.976185,1.82e-12,2.33e-08,,,0.0,4260000000000000.0,3.312852,,1.162192,0.545322,2.359154,1658.454786,15.75571,2.433704,,,,,18.720549,0.464726,,,0.0,0.0,3.312852,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.789778,0.247326,2.2,-0.6,1000.0,18.183138,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 14:42,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0126,,,,,,,,,,,6320427225.0,2022-01-29 14:42:00
,,,,,,,,,,20220129_144400_SHELL_M55_6320427225,,,,,20137.0,20220129_144222_6320427225_01,20220129_SHELL_M55,2022-01-29 14:44:00,20220129.0,144222,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,3000.0,3000.0,15000.0,180000.0,24345.0,DJC,IVT20220129-SHELL_M55-20220129_144222_6320427225_X_01.txt,IVT20220129-SHELL_M55-20220129_144222_6320427225_X_01.mfr,3.103395,21.619454,2.768875,15.759237,43.635353,65.036421,10.320566,1350.715517,1.316443,0.029584,0.60054,0.026395,0.437757,0.011555,11.554749,3935.834938,3.83597,2.768875,15.759237,65.036421,43.635353,10.320566,1.316443,0.026395,0.437757,0.011555,11.554749,3.83597,6.647771,20.952178,90.360045,0.027858,0.520273,0.014494,81.579056,14.493809,0.977627,1.82e-12,2.34e-08,,,0.0,4490000000000000.0,3.146482,,1.155875,0.105988,2.35058,1648.563154,15.759237,2.358437,,,,,18.784837,0.462911,,,0.0,0.0,3.146482,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.757581,0.247326,2.2,-0.6,1000.0,17.253767,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 14:44,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0126,,,,,,,,,,,6320427225.0,2022-01-29 14:44:00
20500.0,F0201-0126,X,3.0,0.025,16.282,1000,9/5,DSLR-CMOS,20220129_145044_SHELL_M55_6320427225_X_3s_0.025A_16.282V.jpg,20220129_145044_SHELL_M55_6320427225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:50:44
20501.0,F0201-0126,X,3.0,0.194,19.269,1000,9/5,DSLR-CMOS,20220129_145151_SHELL_M55_6320427225_X_3s_0.194A_19.269V.jpg,20220129_145151_SHELL_M55_6320427225,6.6329039,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:51:51
20502.0,F0201-0126,X,3.0,0.296,19.823,1000,9/5,DSLR-CMOS,20220129_145333_SHELL_M55_6320427225_X_3s_0.296A_19.823V.jpg,20220129_145333_SHELL_M55_6320427225,21.079374,5.05e-05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:53:33
20503.0,F0201-0126,X,1.0,1.392,22.331,1000,9/5,DSLR-CMOS,20220129_145354_SHELL_M55_6320427225_X_1s_1.392A_22.331V.jpg,20220129_145354_SHELL_M55_6320427225,5.1374619,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:53:54
20504.0,F0201-0126,X,1.0,2.394,23.58,1000,9/5,DSLR-CMOS,20220129_145410_SHELL_M55_6320427225_X_1s_2.394A_23.580V.jpg,20220129_145410_SHELL_M55_6320427225,3.6887561,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:54:10
20505.0,F0201-0126,X,1.0,3.392,24.599,1000,9/5,DSLR-CMOS,20220129_145426_SHELL_M55_6320427225_X_1s_3.392A_24.599V.jpg,20220129_145426_SHELL_M55_6320427225,1.3532993,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427225.0,2022-01-29 14:54:26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220202_092707_SHELL_M55_6320427225,2022-02-02 09:27:07,0.9799242247222222,0.0023766957919444,0.0518819074972222,0.0066403656263888,0.0510837567484444,0.0010886984891666,0.0012886079641666,0.0001746555889166,6320427225.0,2022-02-02 09:27:07
,,,,,,,,,,20220129_184500_SHELL_M55_6320427226,,,,,20189.0,20220129_184453_6320427226_01,20220129_SHELL_M55,2022-01-29 18:45:00,20220129.0,184453,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24397.0,DJC,IVT20220129-SHELL_M55-20220129_184453_6320427226_X_01.txt,IVT20220129-SHELL_M55-20220129_184453_6320427226_X_01.mfr,3.124713,21.566545,2.838133,16.568702,47.024174,69.779918,11.122085,1625.066702,0.932754,0.029788,0.599071,0.027056,0.460242,0.012452,12.452117,4735.263806,2.717941,2.838133,16.568702,69.779918,47.024174,11.122085,0.932754,0.027056,0.460242,0.012452,12.452117,2.717941,5.567366,21.801905,47.647445,0.028106,0.519245,0.014594,81.781437,14.593769,0.954569,1.97e-12,2.13e-08,,,0.0,3850000000000000.0,3.657021,,1.16462,0.543248,2.188227,1426.910763,16.568702,2.246541,,,,,13.776447,0.378426,,,0.0,0.0,3.657021,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.622354,0.247326,2.2,-0.6,1000.0,14.537197,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 18:45,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0136,,,,,,,,,,,6320427226.0,2022-01-29 18:45:00
